Restaurant_ID,Restaurant_Name,Cuisine,City,Area,Opening_Year,Average_Rating,Price_Range,Pure_Veg,Online_Since,Partner_Type,Commission_Tier,Popularity
213,Restaurant_213,North Indian,Noida,Area_8,2012,3.9,High,True,2021-11-14,Gold,Tier 1,1.6950644116225029
214,Restaurant_214,Mexican,Noida,Area_17,2021,4.8,High,True,2021-01-22,Bolt Partner,Tier 1,1.135388557382379
215,Restaurant_215,American,Lucknow,Area_3,2022,3.3,High,False,2020-06-23,Bolt Partner,Tier 1,1.863970042379199
216,Restaurant_216,Healthy Food,Bangalore,Area_11,2017,4.1,High,False,2020-01-12,Gold,Tier 1,1.145008292715659
217,Restaurant_217,Italian,Delhi,Area_8,2016,4.5,High,False,2021-06-14,Regular,Tier 2,1.217521767249381
218,Restaurant_218,Healthy Food,Jaipur,Area_6,2021,3.5,Medium,False,2020-07-07,Toing Partner,Tier 3,1.9861116366144196
219,Restaurant_219,Healthy Food,Bangalore,Area_8,2018,3.3,Medium,False,2021-10-26,Gold,Tier 1,1.6894227577905898
220,Restaurant_220,Fast Food,Gurgaon,Area_6,2022,3.7,Low,False,2022-09-24,Gold,Tier 1,2.5753309206481627
221,Restaurant_221,Bakery,Noida,Area_12,2014,5.0,Low,True,2020-08-22,Regular,Tier 2,1.7089969920796364
222,Restaurant_222,Desserts,Jaipur,Area_17,2016,4.5,Medium,False,2021-06-01,Bolt Partner,Tier 1,1.5219952716923375
223,Restaurant_223,American,Bangalore,Area_10,2012,3.7,Medium,False,2020-05-12,Regular,Tier 2,1.0504078640777688
224,Restaurant_224,Fast Food,Chennai,Area_14,2013,4.9,High,True,2020-01-17,Gold,Tier 1,1.257603786527003
225,Restaurant_225,Thai,Ahmedabad,Area_10,2018,4.2,High,True,2022-04-16,Toing Partner,Tier 3,1.1665842960271442
226,Restaurant_226,Italian,Pune,Area_1,2012,3.4,Low,True,2021-03-12,Toing Partner,Tier 3,1.1501013878435427
227,Restaurant_227,Healthy Food,Jaipur,Area_1,2013,4.0,High,False,2020-07-24,Gold,Tier 1,6.0869960651798865
228,Restaurant_228,Mughlai,Kolkata,Area_13,2020,4.0,High,False,2020-11-24,Toing Partner,Tier 3,1.283632242211744
229,Restaurant_229,American,Noida,Area_17,2021,4.7,Low,False,2020-12-20,Bolt Partner,Tier 1,3.043559156087405
230,Restaurant_230,South Indian,Bangalore,Area_1,2019,4.6,Low,False,2022-04-05,Gold,Tier 1,1.6465253069553984
231,Restaurant_231,Desserts,Noida,Area_11,2020,3.8,High,True,2021-06-25,Gold,Tier 1,2.2076147330439255
232,Restaurant_232,American,Lucknow,Area_15,2019,3.8,Low,False,2022-05-02,Toing Partner,Tier 3,1.417957792559924
233,Restaurant_233,Healthy Food,Kolkata,Area_2,2013,4.7,Medium,False,2022-06-24,Gold,Tier 1,1.5373773594732638
234,Restaurant_234,Desserts,Gurgaon,Area_19,2020,3.8,Medium,False,2021-12-07,Regular,Tier 2,1.4037492835266472
235,Restaurant_235,South Indian,Delhi,Area_14,2016,3.3,High,False,2020-05-29,Bolt Partner,Tier 1,1.114724676664795
236,Restaurant_236,Japanese,Ahmedabad,Area_14,2016,4.3,Medium,True,2020-07-14,Gold,Tier 1,1.8981522282574985
237,Restaurant_237,South Indian,Bangalore,Area_11,2016,4.1,High,False,2022-03-28,Toing Partner,Tier 3,1.1791439206217773
238,Restaurant_238,Mexican,Kolkata,Area_16,2020,4.1,Medium,False,2021-06-12,Bolt Partner,Tier 1,1.0123842986598286
239,Restaurant_239,Desserts,Hyderabad,Area_7,2014,3.1,Low,False,2022-05-06,Bolt Partner,Tier 1,1.6794802879542174
240,Restaurant_240,Mexican,Hyderabad,Area_3,2016,4.6,Medium,True,2020-07-13,Toing Partner,Tier 3,1.1023748256993173
241,Restaurant_241,Chinese,Jaipur,Area_15,2023,4.5,Low,True,2020-06-13,Gold,Tier 1,4.0981742663193375
242,Restaurant_242,Fast Food,Gurgaon,Area_15,2015,4.9,High,False,2022-09-21,Toing Partner,Tier 3,4.658908561310332
243,Restaurant_243,Continental,Jaipur,Area_5,2015,5.0,Low,False,2020-03-17,Bolt Partner,Tier 1,3.4272388682519797
244,Restaurant_244,Mexican,Pune,Area_11,2021,4.4,Medium,True,2021-05-07,Toing Partner,Tier 3,1.2600402920236853
245,Restaurant_245,Mexican,Bangalore,Area_15,2020,4.4,High,False,2021-04-17,Toing Partner,Tier 3,1.0078190681812886
246,Restaurant_246,Mughlai,Pune,Area_5,2011,4.3,High,False,2022-06-17,Gold,Tier 1,3.7350519545144936
247,Restaurant_247,Fast Food,Delhi,Area_9,2011,3.7,Medium,True,2020-10-06,Bolt Partner,Tier 1,1.3224276001008706
248,Restaurant_248,Bakery,Mumbai,Area_18,2010,4.1,Medium,False,2021-04-13,Bolt Partner,Tier 1,5.4762524528953795
249,Restaurant_249,Italian,Kolkata,Area_15,2010,3.3,High,False,2020-08-10,Gold,Tier 1,5.24286307808879
250,Restaurant_250,Chinese,Lucknow,Area_3,2011,4.6,Medium,True,2021-01-13,Regular,Tier 2,2.6082865424221255
251,Restaurant_251,Fast Food,Mumbai,Area_12,2018,4.7,High,False,2022-04-05,Bolt Partner,Tier 1,1.190517437549422
252,Restaurant_252,Fast Food,Pune,Area_6,2015,3.6,High,True,2022-09-20,Toing Partner,Tier 3,1.275254754432191
253,Restaurant_253,Thai,Pune,Area_18,2018,4.5,High,True,2022-01-18,Regular,Tier 2,2.59182776148832
254,Restaurant_254,Bakery,Lucknow,Area_1,2023,3.5,Medium,False,2020-04-29,Gold,Tier 1,1.2099428362394475
255,Restaurant_255,South Indian,Delhi,Area_18,2019,4.7,High,False,2021-01-17,Gold,Tier 1,1.0973073422050912
256,Restaurant_256,South Indian,Delhi,Area_2,2022,3.1,High,False,2021-08-06,Toing Partner,Tier 3,1.5021065596974037
257,Restaurant_257,North Indian,Delhi,Area_8,2012,4.4,High,False,2021-04-20,Bolt Partner,Tier 1,3.957635438377683
258,Restaurant_258,Desserts,Lucknow,Area_2,2011,4.1,High,False,2020-06-17,Toing Partner,Tier 3,1.8137795165959076
259,Restaurant_259,Fast Food,Kolkata,Area_16,2013,3.5,Low,False,2022-09-26,Bolt Partner,Tier 1,1.5250941840999288
260,Restaurant_260,Continental,Kolkata,Area_11,2020,4.1,Low,False,2020-05-04,Bolt Partner,Tier 1,1.0524429687807406
261,Restaurant_261,Mughlai,Pune,Area_5,2011,3.1,High,True,2021-12-13,Bolt Partner,Tier 1,1.6116610540822636
262,Restaurant_262,Street Food,Chennai,Area_10,2021,3.5,Medium,True,2021-04-09,Gold,Tier 1,10.027034286195619
263,Restaurant_263,South Indian,Jaipur,Area_11,2022,4.8,Low,False,2022-08-31,Bolt Partner,Tier 1,1.0783804079633854
264,Restaurant_264,Thai,Bangalore,Area_11,2011,4.5,Low,False,2020-07-09,Regular,Tier 2,1.4408708136182802
265,Restaurant_265,Thai,Delhi,Area_13,2021,4.2,Low,False,2020-01-08,Gold,Tier 1,2.8556637956853606
266,Restaurant_266,Mexican,Gurgaon,Area_12,2021,3.7,Medium,False,2022-05-20,Gold,Tier 1,1.9640666087058032
267,Restaurant_267,Mexican,Hyderabad,Area_7,2018,4.3,High,True,2022-02-22,Bolt Partner,Tier 1,1.8167282393463162
268,Restaurant_268,Japanese,Pune,Area_1,2021,3.3,Medium,False,2021-08-23,Bolt Partner,Tier 1,1.8333479533851647
269,Restaurant_269,American,Gurgaon,Area_10,2013,4.0,Medium,False,2021-04-13,Bolt Partner,Tier 1,1.2495033734853773
270,Restaurant_270,South Indian,Mumbai,Area_17,2015,4.4,High,False,2021-01-02,Bolt Partner,Tier 1,1.1897950223177765
271,Restaurant_271,Desserts,Hyderabad,Area_9,2019,4.7,Medium,False,2021-02-06,Bolt Partner,Tier 1,2.290310169589491
272,Restaurant_272,Thai,Chennai,Area_3,2017,4.2,Low,True,2022-05-19,Regular,Tier 2,2.294842238013813
273,Restaurant_273,North Indian,Hyderabad,Area_7,2022,4.2,Low,False,2021-09-19,Bolt Partner,Tier 1,2.742788280742478
274,Restaurant_274,Japanese,Bangalore,Area_13,2017,3.6,Low,False,2020-09-26,Gold,Tier 1,3.39501432661673
275,Restaurant_275,South Indian,Bangalore,Area_16,2017,4.0,Low,False,2021-03-12,Gold,Tier 1,1.4305323081478631
276,Restaurant_276,American,Jaipur,Area_15,2017,4.3,Medium,False,2021-02-17,Gold,Tier 1,1.416362816475393
277,Restaurant_277,Italian,Jaipur,Area_10,2023,3.1,Low,True,2022-04-08,Bolt Partner,Tier 1,2.2265982361811925
278,Restaurant_278,Chinese,Mumbai,Area_4,2016,4.2,Low,False,2020-03-29,Bolt Partner,Tier 1,1.6902214188836338
279,Restaurant_279,Japanese,Bangalore,Area_2,2023,3.8,Low,False,2021-05-22,Toing Partner,Tier 3,1.8317564664512749
280,Restaurant_280,Desserts,Lucknow,Area_16,2018,3.1,Low,False,2021-05-05,Regular,Tier 2,2.2129129786023323
281,Restaurant_281,Mughlai,Bangalore,Area_15,2023,4.4,High,False,2020-03-18,Bolt Partner,Tier 1,3.0151866583803812
282,Restaurant_282,South Indian,Jaipur,Area_12,2020,4.3,Low,True,2021-11-18,Gold,Tier 1,1.229049619400113
283,Restaurant_283,North Indian,Hyderabad,Area_9,2010,4.8,Low,False,2021-03-17,Gold,Tier 1,1.2655013836487685
284,Restaurant_284,Desserts,Lucknow,Area_11,2017,4.7,Low,False,2022-02-20,Gold,Tier 1,1.05058591160725
285,Restaurant_285,South Indian,Delhi,Area_9,2010,5.0,High,False,2021-02-20,Regular,Tier 2,1.539883883571762
286,Restaurant_286,North Indian,Pune,Area_13,2013,3.3,High,True,2022-05-30,Gold,Tier 1,1.0184705611114495
287,Restaurant_287,Street Food,Mumbai,Area_11,2018,3.3,Medium,False,2020-02-24,Regular,Tier 2,1.367936601359592
288,Restaurant_288,South Indian,Chennai,Area_12,2023,3.9,High,False,2020-04-20,Toing Partner,Tier 3,1.4786762958101782
289,Restaurant_289,Italian,Kolkata,Area_7,2010,4.7,High,False,2021-09-16,Bolt Partner,Tier 1,1.1839014878338832
290,Restaurant_290,North Indian,Bangalore,Area_16,2017,4.7,Medium,False,2022-07-20,Bolt Partner,Tier 1,1.563327035118458
291,Restaurant_291,Mexican,Chennai,Area_14,2010,4.3,High,False,2021-01-16,Toing Partner,Tier 3,1.0156080844136843
292,Restaurant_292,Desserts,Noida,Area_14,2019,4.0,High,False,2021-08-21,Regular,Tier 2,1.019214007782961
293,Restaurant_293,Japanese,Chennai,Area_16,2023,4.3,Low,True,2022-01-23,Gold,Tier 1,2.37423596021838
294,Restaurant_294,South Indian,Delhi,Area_20,2010,4.0,High,False,2022-07-24,Toing Partner,Tier 3,1.2501862148560898
295,Restaurant_295,South Indian,Bangalore,Area_20,2016,3.9,Low,False,2020-01-04,Bolt Partner,Tier 1,1.0703059269530604
296,Restaurant_296,Japanese,Delhi,Area_2,2021,3.2,Medium,False,2020-10-27,Regular,Tier 2,1.446760319223792
297,Restaurant_297,Street Food,Hyderabad,Area_15,2020,3.2,Low,False,2020-03-01,Gold,Tier 1,2.0851149178836534
298,Restaurant_298,Chinese,Jaipur,Area_19,2015,3.0,Low,True,2020-06-04,Gold,Tier 1,1.1292559919997593
299,Restaurant_299,Bakery,Lucknow,Area_14,2014,3.5,Low,False,2020-09-25,Bolt Partner,Tier 1,1.628419331961003
300,Restaurant_300,Continental,Pune,Area_14,2014,4.2,Low,True,2021-03-02,Regular,Tier 2,1.045615298460209
301,Restaurant_301,North Indian,Pune,Area_8,2016,3.9,High,True,2020-11-09,Toing Partner,Tier 3,1.0268876698115874
302,Restaurant_302,Healthy Food,Kolkata,Area_8,2020,3.4,High,True,2021-08-07,Toing Partner,Tier 3,1.4607565264415876
303,Restaurant_303,South Indian,Ahmedabad,Area_17,2013,4.6,Medium,False,2022-08-01,Toing Partner,Tier 3,1.475438481706564
304,Restaurant_304,North Indian,Kolkata,Area_18,2016,3.6,High,True,2020-01-27,Bolt Partner,Tier 1,1.6607490310175839
305,Restaurant_305,Continental,Pune,Area_3,2018,4.5,High,False,2022-06-15,Regular,Tier 2,1.910720281032256
306,Restaurant_306,Mexican,Pune,Area_4,2010,3.1,Medium,False,2022-03-11,Bolt Partner,Tier 1,6.4351715806352106
307,Restaurant_307,Thai,Ahmedabad,Area_7,2017,4.2,Low,False,2021-12-16,Bolt Partner,Tier 1,1.4378451361944138
308,Restaurant_308,Fast Food,Hyderabad,Area_20,2012,3.4,High,True,2020-09-03,Toing Partner,Tier 3,1.215322965933564
309,Restaurant_309,Bakery,Ahmedabad,Area_12,2013,3.7,Low,False,2020-04-08,Bolt Partner,Tier 1,2.20963421855801
310,Restaurant_310,Mughlai,Mumbai,Area_7,2016,4.5,Low,True,2022-01-17,Toing Partner,Tier 3,1.1710792186074779
311,Restaurant_311,Desserts,Ahmedabad,Area_4,2015,3.0,Medium,False,2021-11-21,Gold,Tier 1,1.3350806681893386
312,Restaurant_312,Italian,Kolkata,Area_15,2016,4.9,Low,False,2020-09-23,Bolt Partner,Tier 1,1.0416985314994287
313,Restaurant_313,Thai,Pune,Area_7,2015,4.1,Low,True,2021-08-27,Regular,Tier 2,1.0129215760735941
314,Restaurant_314,Desserts,Hyderabad,Area_11,2019,3.5,Low,False,2022-01-14,Bolt Partner,Tier 1,5.174227029082519
315,Restaurant_315,Bakery,Jaipur,Area_10,2019,4.6,Medium,True,2020-05-30,Toing Partner,Tier 3,2.4691743439598945
316,Restaurant_316,Mexican,Hyderabad,Area_6,2020,3.7,Medium,False,2022-01-22,Gold,Tier 1,1.8136136858190808
317,Restaurant_317,American,Ahmedabad,Area_16,2016,4.5,High,False,2022-06-08,Toing Partner,Tier 3,1.3007354330399343
318,Restaurant_318,North Indian,Hyderabad,Area_1,2023,4.1,High,True,2022-08-20,Bolt Partner,Tier 1,1.0998274106344048
319,Restaurant_319,Continental,Delhi,Area_12,2018,4.5,Low,False,2020-10-11,Regular,Tier 2,1.0887827953879383
320,Restaurant_320,Chinese,Bangalore,Area_2,2021,3.6,Medium,False,2021-08-09,Toing Partner,Tier 3,1.1548875669036496
321,Restaurant_321,Fast Food,Pune,Area_18,2012,4.2,Medium,True,2021-01-02,Toing Partner,Tier 3,1.4894327222722845
322,Restaurant_322,Italian,Kolkata,Area_16,2022,4.5,High,False,2022-01-24,Gold,Tier 1,1.8718451280460422
323,Restaurant_323,Continental,Noida,Area_18,2011,3.1,Low,False,2022-04-01,Toing Partner,Tier 3,1.7154838598491278
324,Restaurant_324,Healthy Food,Delhi,Area_14,2010,4.1,Low,True,2020-08-26,Gold,Tier 1,1.1784572062605623
325,Restaurant_325,Desserts,Mumbai,Area_5,2016,4.8,High,False,2021-01-03,Toing Partner,Tier 3,4.707004645148301
326,Restaurant_326,Desserts,Delhi,Area_13,2022,3.1,Low,True,2021-05-06,Gold,Tier 1,1.9532774444157166
327,Restaurant_327,South Indian,Ahmedabad,Area_9,2020,3.8,High,True,2020-07-05,Bolt Partner,Tier 1,1.4979765652775239
328,Restaurant_328,Bakery,Lucknow,Area_2,2013,3.3,High,False,2021-09-19,Regular,Tier 2,1.6048258339464352
329,Restaurant_329,Thai,Ahmedabad,Area_12,2017,4.0,Low,False,2020-05-22,Toing Partner,Tier 3,1.312611852448942
330,Restaurant_330,Italian,Pune,Area_7,2015,4.1,Low,False,2020-09-16,Gold,Tier 1,1.1529578065642188
331,Restaurant_331,American,Pune,Area_17,2015,3.8,Medium,False,2022-01-09,Regular,Tier 2,1.246085533728851
332,Restaurant_332,South Indian,Chennai,Area_15,2021,4.5,High,False,2021-06-06,Regular,Tier 2,2.032143045972172
333,Restaurant_333,Continental,Delhi,Area_7,2013,3.1,High,True,2022-08-17,Bolt Partner,Tier 1,1.007275377752865
334,Restaurant_334,Mughlai,Lucknow,Area_15,2014,4.5,Medium,False,2022-07-23,Regular,Tier 2,1.063632776118903
335,Restaurant_335,Chinese,Lucknow,Area_7,2017,3.7,Low,False,2021-07-07,Gold,Tier 1,1.023826612424538
336,Restaurant_336,Mexican,Pune,Area_3,2016,4.2,Medium,True,2020-12-24,Gold,Tier 1,1.0210083587326317
337,Restaurant_337,American,Pune,Area_12,2015,3.8,Medium,False,2021-08-03,Bolt Partner,Tier 1,2.630309491934447
338,Restaurant_338,American,Hyderabad,Area_3,2022,3.4,Low,False,2021-06-06,Toing Partner,Tier 3,1.8369751999644874
339,Restaurant_339,Desserts,Mumbai,Area_5,2013,3.2,High,True,2020-02-12,Gold,Tier 1,1.3790464708700856
340,Restaurant_340,Japanese,Chennai,Area_20,2019,3.8,Medium,False,2020-08-27,Regular,Tier 2,1.0528265073478131
341,Restaurant_341,Continental,Lucknow,Area_6,2010,4.6,Medium,False,2021-09-25,Bolt Partner,Tier 1,1.4025036808435032
342,Restaurant_342,Healthy Food,Kolkata,Area_17,2011,3.9,Medium,True,2020-12-07,Regular,Tier 2,1.3781267728130255
343,Restaurant_343,Mexican,Chennai,Area_15,2022,5.0,High,False,2022-08-22,Bolt Partner,Tier 1,1.09976591916519
344,Restaurant_344,Healthy Food,Bangalore,Area_4,2016,3.8,Medium,False,2021-10-23,Bolt Partner,Tier 1,1.3290302828327611
345,Restaurant_345,North Indian,Lucknow,Area_7,2015,4.1,High,True,2020-08-17,Toing Partner,Tier 3,1.2893887995430233
346,Restaurant_346,American,Bangalore,Area_1,2014,3.5,High,False,2022-09-26,Toing Partner,Tier 3,1.6134281749466766
347,Restaurant_347,Japanese,Hyderabad,Area_15,2022,4.4,Low,False,2021-01-23,Gold,Tier 1,1.6554241633073683
348,Restaurant_348,South Indian,Delhi,Area_15,2019,4.1,Low,False,2021-03-12,Toing Partner,Tier 3,1.0234519333632124
349,Restaurant_349,Mexican,Jaipur,Area_5,2022,4.4,Medium,False,2021-06-23,Gold,Tier 1,1.264519239766323
350,Restaurant_350,Healthy Food,Bangalore,Area_14,2010,4.0,Medium,False,2020-08-15,Gold,Tier 1,1.6348687033959972
351,Restaurant_351,Italian,Noida,Area_8,2019,4.1,Low,False,2020-05-11,Regular,Tier 2,1.4186698770174346
352,Restaurant_352,Mexican,Kolkata,Area_4,2010,3.4,Medium,True,2022-09-08,Gold,Tier 1,2.639724951222859
353,Restaurant_353,Mexican,Noida,Area_18,2016,4.7,Medium,False,2020-03-29,Regular,Tier 2,1.7117006047574401
354,Restaurant_354,Healthy Food,Pune,Area_2,2015,4.1,High,True,2020-04-18,Toing Partner,Tier 3,1.0930002461318804
355,Restaurant_355,Bakery,Ahmedabad,Area_12,2016,3.8,Medium,True,2020-01-11,Gold,Tier 1,1.0372689174314604
356,Restaurant_356,North Indian,Jaipur,Area_18,2017,3.8,High,False,2020-02-13,Bolt Partner,Tier 1,1.6722952325295137
357,Restaurant_357,Bakery,Chennai,Area_12,2013,4.4,Medium,False,2021-07-29,Gold,Tier 1,1.0135251852039182
358,Restaurant_358,Mexican,Jaipur,Area_7,2022,3.5,Low,False,2022-04-02,Gold,Tier 1,1.5537536125675133
359,Restaurant_359,Italian,Gurgaon,Area_17,2010,3.3,Low,False,2021-11-07,Regular,Tier 2,4.090338492749197
360,Restaurant_360,Healthy Food,Hyderabad,Area_9,2020,4.6,High,False,2020-12-30,Regular,Tier 2,1.5347864069476165
361,Restaurant_361,Mexican,Ahmedabad,Area_15,2020,3.6,High,False,2022-01-23,Bolt Partner,Tier 1,1.2784524795020682
362,Restaurant_362,Healthy Food,Gurgaon,Area_20,2014,3.3,Medium,True,2021-01-25,Regular,Tier 2,1.6743308265613388
363,Restaurant_363,Japanese,Lucknow,Area_3,2015,4.7,High,False,2021-09-10,Gold,Tier 1,1.3586315596262555
364,Restaurant_364,North Indian,Kolkata,Area_19,2020,3.8,Low,True,2020-12-11,Bolt Partner,Tier 1,1.4835044794934935
365,Restaurant_365,Fast Food,Hyderabad,Area_17,2015,3.6,High,False,2021-05-25,Regular,Tier 2,4.133248142795548
366,Restaurant_366,Fast Food,Bangalore,Area_12,2013,5.0,Medium,False,2021-01-16,Gold,Tier 1,1.276298081299558
367,Restaurant_367,Street Food,Delhi,Area_17,2016,3.9,Low,False,2022-05-23,Toing Partner,Tier 3,5.076113606725978
368,Restaurant_368,Fast Food,Chennai,Area_16,2016,3.3,Low,False,2022-08-22,Toing Partner,Tier 3,3.250432589302984
369,Restaurant_369,Continental,Lucknow,Area_6,2016,4.9,High,False,2020-10-18,Bolt Partner,Tier 1,1.1151045088948301
370,Restaurant_370,Chinese,Noida,Area_9,2011,3.0,Medium,False,2020-10-17,Gold,Tier 1,1.0365958026887458
371,Restaurant_371,Bakery,Lucknow,Area_10,2016,5.0,Medium,True,2021-01-12,Regular,Tier 2,1.0545484520180468
372,Restaurant_372,Thai,Delhi,Area_16,2016,3.2,Low,True,2022-05-27,Toing Partner,Tier 3,1.0092373472863638
373,Restaurant_373,Desserts,Bangalore,Area_14,2014,4.0,Low,True,2020-02-20,Bolt Partner,Tier 1,1.0508533052821567
374,Restaurant_374,Fast Food,Pune,Area_10,2016,4.9,High,False,2021-10-02,Bolt Partner,Tier 1,1.7761310589277153
375,Restaurant_375,Continental,Ahmedabad,Area_5,2022,3.3,Low,True,2020-08-31,Toing Partner,Tier 3,1.0376150032370226
376,Restaurant_376,American,Chennai,Area_9,2014,3.6,Low,False,2020-09-26,Bolt Partner,Tier 1,1.2117657509185193
377,Restaurant_377,Japanese,Gurgaon,Area_8,2012,4.8,High,False,2020-06-23,Toing Partner,Tier 3,2.5389815093582913
378,Restaurant_378,North Indian,Pune,Area_19,2022,3.4,High,False,2021-05-25,Regular,Tier 2,1.011843082060673
379,Restaurant_379,American,Gurgaon,Area_1,2013,4.0,High,False,2022-06-22,Gold,Tier 1,2.321620081799613
380,Restaurant_380,Continental,Jaipur,Area_1,2010,3.5,Medium,True,2020-12-17,Toing Partner,Tier 3,1.180032208471407
381,Restaurant_381,Mughlai,Bangalore,Area_2,2012,3.6,High,True,2021-05-07,Bolt Partner,Tier 1,1.0648937829992111
382,Restaurant_382,Mexican,Bangalore,Area_10,2010,3.1,Medium,False,2021-11-22,Regular,Tier 2,1.8158936291736099
383,Restaurant_383,Mughlai,Jaipur,Area_9,2010,4.9,Low,False,2020-09-24,Toing Partner,Tier 3,1.6416463138374275
384,Restaurant_384,Mughlai,Ahmedabad,Area_4,2015,4.0,High,False,2021-04-21,Toing Partner,Tier 3,2.85681654019246
385,Restaurant_385,Continental,Delhi,Area_6,2019,3.4,Low,False,2020-01-24,Bolt Partner,Tier 1,1.942832168940354
386,Restaurant_386,Chinese,Gurgaon,Area_13,2015,4.9,Low,True,2021-04-01,Toing Partner,Tier 3,2.2557847187511912
387,Restaurant_387,North Indian,Kolkata,Area_2,2013,3.0,High,True,2022-09-26,Toing Partner,Tier 3,1.180179955078006
388,Restaurant_388,South Indian,Gurgaon,Area_18,2019,3.7,Low,False,2021-12-18,Gold,Tier 1,1.102595171556229
389,Restaurant_389,Bakery,Kolkata,Area_8,2010,3.1,Low,False,2021-02-23,Toing Partner,Tier 3,2.0024635509114996
390,Restaurant_390,Chinese,Delhi,Area_5,2017,3.3,Medium,False,2020-07-09,Bolt Partner,Tier 1,2.2752833443661378
391,Restaurant_391,Japanese,Kolkata,Area_6,2020,3.2,Medium,False,2022-04-15,Bolt Partner,Tier 1,10.262561270300123
392,Restaurant_392,Chinese,Kolkata,Area_8,2012,3.4,High,False,2022-01-22,Gold,Tier 1,1.3047868277864223
393,Restaurant_393,Fast Food,Chennai,Area_6,2019,4.2,High,False,2022-01-25,Gold,Tier 1,1.261904333755834
394,Restaurant_394,Italian,Jaipur,Area_18,2018,4.9,High,True,2020-11-04,Bolt Partner,Tier 1,2.114835965213482
395,Restaurant_395,Japanese,Noida,Area_9,2019,3.9,Medium,False,2021-05-15,Gold,Tier 1,1.2316649050561337
396,Restaurant_396,Chinese,Chennai,Area_3,2017,3.5,Medium,True,2021-09-03,Bolt Partner,Tier 1,3.8002580115346354
397,Restaurant_397,Fast Food,Pune,Area_15,2018,3.8,High,True,2020-10-25,Regular,Tier 2,2.6575896850936975
398,Restaurant_398,Italian,Noida,Area_10,2012,4.1,Medium,True,2022-05-22,Gold,Tier 1,1.3233650919809679
399,Restaurant_399,Street Food,Kolkata,Area_4,2021,4.8,Medium,True,2022-02-25,Regular,Tier 2,2.0034934027932363
400,Restaurant_400,Desserts,Noida,Area_10,2014,3.9,Medium,False,2022-06-07,Bolt Partner,Tier 1,2.0184229595977023
401,Restaurant_401,Italian,Noida,Area_9,2019,4.7,Low,True,2021-10-20,Bolt Partner,Tier 1,1.0559266888148457
402,Restaurant_402,Healthy Food,Jaipur,Area_1,2021,3.7,High,True,2021-01-25,Bolt Partner,Tier 1,3.2034323374667597
403,Restaurant_403,Bakery,Pune,Area_1,2016,4.6,Medium,False,2021-04-11,Bolt Partner,Tier 1,1.4217005775214733
404,Restaurant_404,American,Kolkata,Area_4,2010,4.5,Low,True,2020-07-04,Gold,Tier 1,2.400474146208849
405,Restaurant_405,Italian,Lucknow,Area_19,2010,4.1,High,False,2021-09-10,Toing Partner,Tier 3,1.2127223556049305
406,Restaurant_406,Mexican,Chennai,Area_10,2010,3.4,Low,False,2022-03-21,Gold,Tier 1,3.0937849903188646
