Menu_ID,Restaurant_ID,Item_Name,Category,Cuisine,Veg_NonVeg,Calories,Cost_Price,Selling_Price
399,41,Item_399,Appetizer,Desserts,Non-Veg,618,370.96,782.13
400,41,Item_400,Dessert,Desserts,Non-Veg,163,387.88,824.89
401,41,Item_401,Dessert,Desserts,Veg,458,428.65,803.03
402,42,Item_402,Beverage,Mughlai,Veg,148,397.31,839.57
403,42,Item_403,Dessert,Mughlai,Non-Veg,695,53.89,103.64
404,42,Item_404,Snacks,Mughlai,Non-Veg,367,100.99,160.98
405,42,Item_405,Beverage,Mughlai,Veg,928,421.84,938.85
406,42,Item_406,Snacks,Mughlai,Non-Veg,155,462.87,1012.64
407,42,Item_407,Main Course,Mughlai,Veg,753,497.17,1186.64
408,42,Item_408,Main Course,Mughlai,Veg,610,54.02,101.95
409,42,Item_409,Dessert,Mughlai,Non-Veg,611,425.28,1063.44
410,42,Item_410,Beverage,Mughlai,Non-Veg,116,376.33,1034.63
411,43,Item_411,Main Course,Healthy Food,Non-Veg,398,349.18,526.15
412,43,Item_412,Dessert,Healthy Food,Veg,825,487.64,1291.72
413,43,Item_413,Main Course,Healthy Food,Veg,326,146.68,226.01
414,43,Item_414,Beverage,Healthy Food,Non-Veg,746,358.0,695.81
415,43,Item_415,Dessert,Healthy Food,Veg,705,330.83,730.22
416,43,Item_416,Beverage,Healthy Food,Non-Veg,990,383.22,707.33
417,43,Item_417,Appetizer,Healthy Food,Veg,344,395.59,997.39
418,43,Item_418,Dessert,Healthy Food,Non-Veg,705,208.8,572.26
419,44,Item_419,Beverage,Japanese,Non-Veg,667,320.89,535.18
420,44,Item_420,Snacks,Japanese,Non-Veg,264,396.29,1103.0
421,44,Item_421,Snacks,Japanese,Veg,877,55.2,97.72
422,44,Item_422,Appetizer,Japanese,Non-Veg,142,205.77,392.19
423,44,Item_423,Appetizer,Japanese,Veg,593,207.75,510.79
424,44,Item_424,Dessert,Japanese,Non-Veg,635,157.17,451.56
425,44,Item_425,Main Course,Japanese,Veg,447,103.49,166.86
426,44,Item_426,Snacks,Japanese,Veg,342,343.12,819.73
427,44,Item_427,Beverage,Japanese,Veg,878,242.12,546.9
428,44,Item_428,Snacks,Japanese,Non-Veg,502,78.6,151.53
429,44,Item_429,Appetizer,Japanese,Veg,529,395.46,1056.42
430,44,Item_430,Appetizer,Japanese,Veg,919,273.32,556.25
431,44,Item_431,Appetizer,Japanese,Non-Veg,414,399.66,849.92
432,44,Item_432,Appetizer,Japanese,Non-Veg,844,354.63,740.86
433,44,Item_433,Beverage,Japanese,Veg,674,259.66,764.2
434,45,Item_434,Beverage,South Indian,Non-Veg,122,206.06,503.4
435,45,Item_435,Dessert,South Indian,Non-Veg,120,313.08,926.6
436,45,Item_436,Dessert,South Indian,Veg,317,328.68,665.9
437,45,Item_437,Snacks,South Indian,Veg,796,249.34,470.93
438,45,Item_438,Beverage,South Indian,Veg,973,263.16,706.39
439,45,Item_439,Beverage,South Indian,Non-Veg,103,178.83,508.81
440,45,Item_440,Dessert,South Indian,Veg,277,66.27,193.54
441,45,Item_441,Snacks,South Indian,Veg,419,217.41,326.17
442,45,Item_442,Snacks,South Indian,Veg,454,396.37,1154.86
443,45,Item_443,Appetizer,South Indian,Non-Veg,390,141.16,386.66
444,46,Item_444,Beverage,Street Food,Veg,767,361.4,608.74
445,46,Item_445,Appetizer,Street Food,Veg,739,419.04,1126.36
446,46,Item_446,Snacks,Street Food,Non-Veg,399,146.04,258.04
447,46,Item_447,Dessert,Street Food,Veg,148,376.81,726.91
448,46,Item_448,Dessert,Street Food,Non-Veg,673,116.11,315.63
449,46,Item_449,Dessert,Street Food,Non-Veg,947,372.98,1064.42
450,46,Item_450,Beverage,Street Food,Non-Veg,210,328.68,622.88
451,46,Item_451,Beverage,Street Food,Non-Veg,684,495.51,798.68
452,46,Item_452,Snacks,Street Food,Non-Veg,846,152.83,361.59
453,46,Item_453,Main Course,Street Food,Non-Veg,144,312.26,935.46
454,46,Item_454,Beverage,Street Food,Non-Veg,976,273.72,574.13
455,46,Item_455,Beverage,Street Food,Non-Veg,646,218.31,578.16
456,46,Item_456,Main Course,Street Food,Veg,733,204.63,323.91
457,46,Item_457,Main Course,Street Food,Veg,997,387.31,886.46
458,47,Item_458,Dessert,Street Food,Veg,619,377.31,976.21
459,47,Item_459,Dessert,Street Food,Non-Veg,884,107.88,269.2
460,47,Item_460,Dessert,Street Food,Non-Veg,579,372.74,732.94
461,47,Item_461,Main Course,Street Food,Veg,711,398.29,938.42
462,47,Item_462,Dessert,Street Food,Non-Veg,601,186.46,353.39
463,47,Item_463,Main Course,Street Food,Non-Veg,545,206.48,397.45
464,47,Item_464,Dessert,Street Food,Veg,859,158.44,264.15
465,47,Item_465,Dessert,Street Food,Veg,176,51.38,123.67
466,48,Item_466,Main Course,Italian,Non-Veg,633,308.32,630.64
467,48,Item_467,Main Course,Italian,Non-Veg,672,406.02,693.33
468,48,Item_468,Beverage,Italian,Non-Veg,438,253.21,452.59
469,48,Item_469,Snacks,Italian,Non-Veg,951,413.25,1040.44
470,48,Item_470,Dessert,Italian,Non-Veg,145,141.12,381.17
471,48,Item_471,Snacks,Italian,Non-Veg,264,279.51,590.9
472,48,Item_472,Dessert,Italian,Veg,769,79.04,122.36
473,48,Item_473,Dessert,Italian,Non-Veg,161,280.49,436.33
474,48,Item_474,Beverage,Italian,Veg,992,83.96,158.18
475,48,Item_475,Beverage,Italian,Non-Veg,373,376.48,965.57
476,48,Item_476,Main Course,Italian,Veg,695,217.98,613.06
477,48,Item_477,Snacks,Italian,Veg,659,271.73,734.24
478,48,Item_478,Dessert,Italian,Veg,831,117.1,303.7
479,48,Item_479,Appetizer,Italian,Veg,776,69.07,105.37
480,48,Item_480,Beverage,Italian,Veg,110,254.77,702.32
481,49,Item_481,Snacks,South Indian,Non-Veg,986,143.47,356.62
482,49,Item_482,Snacks,South Indian,Non-Veg,597,392.69,844.22
483,49,Item_483,Dessert,South Indian,Veg,336,66.01,133.3
484,49,Item_484,Dessert,South Indian,Non-Veg,148,484.97,1418.87
485,49,Item_485,Main Course,South Indian,Veg,330,176.88,371.7
486,49,Item_486,Appetizer,South Indian,Non-Veg,602,419.22,1058.9
487,49,Item_487,Beverage,South Indian,Veg,636,181.85,385.5
488,49,Item_488,Beverage,South Indian,Non-Veg,950,305.86,890.07
489,49,Item_489,Beverage,South Indian,Veg,594,377.92,803.91
490,49,Item_490,Snacks,South Indian,Veg,162,325.32,800.02
491,49,Item_491,Beverage,South Indian,Non-Veg,898,91.65,252.92
492,49,Item_492,Beverage,South Indian,Veg,345,444.33,968.02
493,50,Item_493,Snacks,Thai,Veg,840,438.9,916.92
494,50,Item_494,Snacks,Thai,Non-Veg,972,181.67,387.48
495,50,Item_495,Appetizer,Thai,Veg,546,141.1,256.41
496,50,Item_496,Main Course,Thai,Non-Veg,369,282.5,733.27
497,50,Item_497,Main Course,Thai,Non-Veg,893,143.35,377.16
498,50,Item_498,Dessert,Thai,Veg,177,209.48,455.02
499,50,Item_499,Snacks,Thai,Non-Veg,614,394.81,955.68
500,50,Item_500,Beverage,Thai,Veg,316,256.08,402.98
501,50,Item_501,Snacks,Thai,Veg,711,88.76,248.18
502,50,Item_502,Beverage,Thai,Non-Veg,518,493.23,1234.48
503,50,Item_503,Appetizer,Thai,Non-Veg,878,233.88,595.57
504,50,Item_504,Beverage,Thai,Veg,316,174.32,330.27
505,50,Item_505,Beverage,Thai,Non-Veg,248,402.01,1160.89
506,50,Item_506,Beverage,Thai,Non-Veg,907,395.64,819.02
507,51,Item_507,Snacks,American,Non-Veg,809,133.62,336.78
508,51,Item_508,Main Course,American,Non-Veg,998,298.66,598.04
509,51,Item_509,Dessert,American,Veg,988,100.33,255.55
510,51,Item_510,Dessert,American,Veg,876,233.32,539.76
511,51,Item_511,Dessert,American,Veg,503,304.09,908.53
512,51,Item_512,Main Course,American,Non-Veg,459,197.76,343.86
513,51,Item_513,Dessert,American,Non-Veg,817,234.07,700.03
514,51,Item_514,Dessert,American,Non-Veg,856,231.3,573.38
515,51,Item_515,Appetizer,American,Veg,528,295.95,704.09
516,51,Item_516,Dessert,American,Veg,687,190.49,388.42
517,51,Item_517,Main Course,American,Non-Veg,785,441.69,1322.33
518,51,Item_518,Appetizer,American,Non-Veg,115,435.01,1024.72
519,51,Item_519,Snacks,American,Veg,308,445.0,757.16
520,51,Item_520,Main Course,American,Non-Veg,360,76.32,200.41
521,52,Item_521,Beverage,Continental,Non-Veg,447,276.37,492.63
522,52,Item_522,Main Course,Continental,Non-Veg,849,255.88,429.31
523,52,Item_523,Beverage,Continental,Veg,418,236.94,556.61
524,52,Item_524,Dessert,Continental,Veg,312,398.52,852.99
525,52,Item_525,Beverage,Continental,Non-Veg,843,117.26,180.6
526,52,Item_526,Appetizer,Continental,Veg,711,407.46,1062.42
527,52,Item_527,Appetizer,Continental,Non-Veg,900,291.52,773.36
528,52,Item_528,Beverage,Continental,Veg,601,230.76,379.04
529,52,Item_529,Snacks,Continental,Non-Veg,821,194.91,421.16
530,52,Item_530,Main Course,Continental,Veg,762,203.8,522.07
531,52,Item_531,Main Course,Continental,Veg,178,79.44,166.99
532,53,Item_532,Appetizer,South Indian,Veg,282,57.12,140.21
533,53,Item_533,Main Course,South Indian,Veg,995,332.05,848.01
534,53,Item_534,Snacks,South Indian,Non-Veg,781,65.08,189.65
535,53,Item_535,Appetizer,South Indian,Veg,572,104.44,293.18
536,53,Item_536,Dessert,South Indian,Veg,188,364.49,1006.97
537,53,Item_537,Snacks,South Indian,Veg,572,494.9,1302.99
538,53,Item_538,Dessert,South Indian,Non-Veg,494,213.92,544.89
539,53,Item_539,Appetizer,South Indian,Non-Veg,264,415.9,748.93
540,53,Item_540,Dessert,South Indian,Veg,362,281.66,554.85
541,53,Item_541,Appetizer,South Indian,Veg,963,469.67,951.61
542,54,Item_542,Snacks,Thai,Veg,975,443.02,1119.29
543,54,Item_543,Appetizer,Thai,Veg,153,413.55,1178.93
544,54,Item_544,Snacks,Thai,Veg,193,178.74,449.99
545,54,Item_545,Appetizer,Thai,Veg,105,471.6,1256.98
546,54,Item_546,Dessert,Thai,Non-Veg,202,388.73,837.53
547,55,Item_547,Main Course,Mexican,Veg,167,243.92,370.39
548,55,Item_548,Dessert,Mexican,Veg,374,417.49,835.51
549,55,Item_549,Snacks,Mexican,Non-Veg,579,456.76,1105.18
550,55,Item_550,Snacks,Mexican,Veg,524,348.89,854.78
551,55,Item_551,Beverage,Mexican,Veg,336,168.04,375.87
552,55,Item_552,Main Course,Mexican,Veg,654,128.28,281.76
553,55,Item_553,Appetizer,Mexican,Non-Veg,978,369.29,1061.34
554,55,Item_554,Appetizer,Mexican,Veg,312,417.55,875.1
555,55,Item_555,Beverage,Mexican,Non-Veg,746,333.85,871.67
556,55,Item_556,Dessert,Mexican,Non-Veg,562,76.87,186.69
557,55,Item_557,Snacks,Mexican,Non-Veg,226,222.44,538.63
558,55,Item_558,Main Course,Mexican,Non-Veg,100,92.55,257.25
559,55,Item_559,Beverage,Mexican,Non-Veg,716,61.35,148.55
560,55,Item_560,Snacks,Mexican,Non-Veg,440,345.79,967.43
561,55,Item_561,Main Course,Mexican,Non-Veg,294,122.66,358.1
562,56,Item_562,Appetizer,American,Non-Veg,778,64.55,98.28
563,56,Item_563,Dessert,American,Veg,346,64.93,131.37
564,56,Item_564,Beverage,American,Veg,988,80.0,186.09
565,56,Item_565,Snacks,American,Veg,214,447.72,1257.75
566,56,Item_566,Snacks,American,Non-Veg,941,472.83,994.0
567,56,Item_567,Appetizer,American,Non-Veg,616,360.98,719.68
568,56,Item_568,Main Course,American,Veg,700,140.51,418.78
569,56,Item_569,Beverage,American,Veg,415,369.26,771.79
570,56,Item_570,Appetizer,American,Non-Veg,667,317.52,657.79
571,56,Item_571,Dessert,American,Veg,163,366.41,1079.38
572,56,Item_572,Appetizer,American,Non-Veg,109,452.22,1069.28
573,56,Item_573,Snacks,American,Non-Veg,521,494.01,847.49
574,56,Item_574,Dessert,American,Non-Veg,302,449.3,718.16
575,57,Item_575,Main Course,Italian,Veg,685,323.84,655.25
576,57,Item_576,Main Course,Italian,Non-Veg,380,150.69,232.38
577,57,Item_577,Beverage,Italian,Veg,747,96.85,191.32
578,57,Item_578,Snacks,Italian,Veg,820,380.56,719.36
579,57,Item_579,Appetizer,Italian,Non-Veg,866,448.19,993.7
580,57,Item_580,Main Course,Italian,Veg,727,488.2,1445.61
581,57,Item_581,Appetizer,Italian,Non-Veg,379,216.8,510.55
582,57,Item_582,Snacks,Italian,Veg,206,498.47,955.2
583,57,Item_583,Main Course,Italian,Non-Veg,596,355.76,671.08
584,58,Item_584,Main Course,American,Non-Veg,986,330.22,814.11
585,58,Item_585,Snacks,American,Non-Veg,126,498.61,1063.21
586,58,Item_586,Main Course,American,Veg,939,310.74,909.62
587,58,Item_587,Snacks,American,Non-Veg,878,418.11,1226.02
588,58,Item_588,Dessert,American,Non-Veg,964,452.35,697.31
589,58,Item_589,Appetizer,American,Veg,700,248.47,451.15
590,58,Item_590,Main Course,American,Veg,824,419.71,760.94
591,58,Item_591,Beverage,American,Veg,723,279.09,495.98
592,58,Item_592,Dessert,American,Non-Veg,318,348.29,621.21
593,58,Item_593,Dessert,American,Veg,323,416.28,859.46
594,58,Item_594,Main Course,American,Non-Veg,737,286.69,687.46
595,58,Item_595,Appetizer,American,Veg,475,52.64,83.62
596,58,Item_596,Dessert,American,Veg,856,333.35,856.27
597,59,Item_597,Snacks,Chinese,Non-Veg,750,262.97,784.14
598,59,Item_598,Appetizer,Chinese,Non-Veg,644,316.03,776.99
599,59,Item_599,Main Course,Chinese,Veg,123,108.94,196.38
600,59,Item_600,Dessert,Chinese,Non-Veg,271,398.94,823.1
601,59,Item_601,Beverage,Chinese,Veg,673,491.93,1356.88
602,59,Item_602,Main Course,Chinese,Non-Veg,738,113.03,317.84
603,59,Item_603,Dessert,Chinese,Veg,123,233.72,651.42
604,59,Item_604,Main Course,Chinese,Non-Veg,918,232.1,422.57
605,59,Item_605,Main Course,Chinese,Non-Veg,451,243.75,378.71
606,59,Item_606,Appetizer,Chinese,Veg,121,407.81,935.23
607,59,Item_607,Appetizer,Chinese,Veg,128,457.93,870.89
608,59,Item_608,Dessert,Chinese,Non-Veg,465,190.99,392.8
609,59,Item_609,Appetizer,Chinese,Non-Veg,636,258.5,669.39
610,59,Item_610,Dessert,Chinese,Non-Veg,196,393.21,684.87
611,59,Item_611,Snacks,Chinese,Veg,490,163.2,472.47
612,60,Item_612,Beverage,Mexican,Veg,761,283.21,725.39
613,60,Item_613,Beverage,Mexican,Veg,880,210.03,584.71
614,60,Item_614,Main Course,Mexican,Non-Veg,714,140.29,372.79
615,60,Item_615,Snacks,Mexican,Non-Veg,532,310.91,734.33
616,60,Item_616,Main Course,Mexican,Non-Veg,456,159.09,315.24
617,60,Item_617,Beverage,Mexican,Veg,829,240.23,453.99
618,60,Item_618,Appetizer,Mexican,Veg,920,431.49,822.99
619,60,Item_619,Snacks,Mexican,Non-Veg,488,482.65,839.42
620,60,Item_620,Main Course,Mexican,Non-Veg,372,335.65,553.62
621,61,Item_621,Snacks,South Indian,Non-Veg,527,375.79,599.18
622,61,Item_622,Appetizer,South Indian,Veg,519,120.26,212.5
623,61,Item_623,Beverage,South Indian,Veg,899,363.32,550.22
624,61,Item_624,Snacks,South Indian,Non-Veg,859,53.25,143.14
625,61,Item_625,Dessert,South Indian,Non-Veg,592,71.78,178.61
626,61,Item_626,Dessert,South Indian,Non-Veg,492,340.22,625.72
627,61,Item_627,Dessert,South Indian,Non-Veg,265,303.61,903.09
628,61,Item_628,Dessert,South Indian,Non-Veg,429,259.45,480.95
629,61,Item_629,Main Course,South Indian,Veg,911,452.53,1237.94
630,61,Item_630,Main Course,South Indian,Veg,435,263.52,765.47
631,61,Item_631,Dessert,South Indian,Veg,200,485.03,968.82
632,62,Item_632,Dessert,Desserts,Veg,196,495.16,947.9
633,62,Item_633,Snacks,Desserts,Non-Veg,102,232.93,443.64
634,62,Item_634,Appetizer,Desserts,Non-Veg,981,264.89,464.91
635,62,Item_635,Dessert,Desserts,Non-Veg,880,69.89,158.67
636,62,Item_636,Snacks,Desserts,Non-Veg,318,103.5,275.2
637,62,Item_637,Appetizer,Desserts,Veg,851,150.29,265.86
638,62,Item_638,Snacks,Desserts,Veg,840,462.83,992.99
639,62,Item_639,Dessert,Desserts,Non-Veg,901,307.18,734.01
640,62,Item_640,Main Course,Desserts,Non-Veg,917,61.43,97.24
641,62,Item_641,Appetizer,Desserts,Veg,501,349.61,612.12
642,62,Item_642,Dessert,Desserts,Non-Veg,582,121.78,200.46
643,62,Item_643,Beverage,Desserts,Non-Veg,456,499.84,983.78
644,62,Item_644,Dessert,Desserts,Veg,788,63.67,154.99
645,62,Item_645,Appetizer,Desserts,Non-Veg,359,304.68,593.33
646,62,Item_646,Snacks,Desserts,Veg,649,211.77,427.64
647,63,Item_647,Beverage,South Indian,Veg,309,251.47,632.28
648,63,Item_648,Snacks,South Indian,Veg,276,196.17,471.37
649,63,Item_649,Main Course,South Indian,Veg,354,209.37,334.49
650,63,Item_650,Dessert,South Indian,Veg,612,491.34,1450.82
651,63,Item_651,Beverage,South Indian,Non-Veg,402,132.41,385.0
652,63,Item_652,Appetizer,South Indian,Veg,169,389.25,982.71
653,63,Item_653,Dessert,South Indian,Non-Veg,813,384.71,833.31
654,63,Item_654,Dessert,South Indian,Veg,840,364.52,699.05
655,63,Item_655,Snacks,South Indian,Non-Veg,532,431.76,1060.83
656,64,Item_656,Appetizer,Bakery,Veg,204,283.6,446.06
657,64,Item_657,Appetizer,Bakery,Veg,726,89.46,138.73
658,64,Item_658,Beverage,Bakery,Non-Veg,288,50.62,142.44
659,64,Item_659,Beverage,Bakery,Non-Veg,310,413.59,1019.46
660,64,Item_660,Appetizer,Bakery,Veg,593,342.18,689.11
661,64,Item_661,Snacks,Bakery,Veg,939,400.29,627.11
662,64,Item_662,Dessert,Bakery,Veg,150,487.76,1391.31
663,64,Item_663,Beverage,Bakery,Veg,417,147.46,253.99
664,64,Item_664,Beverage,Bakery,Veg,442,491.55,1398.0
665,64,Item_665,Snacks,Bakery,Veg,530,437.78,926.27
666,64,Item_666,Beverage,Bakery,Veg,192,197.17,365.4
667,64,Item_667,Beverage,Bakery,Veg,232,89.97,141.65
668,64,Item_668,Snacks,Bakery,Veg,473,74.3,208.42
669,65,Item_669,Beverage,American,Non-Veg,151,357.7,1055.66
670,65,Item_670,Snacks,American,Veg,667,463.54,1044.27
671,65,Item_671,Beverage,American,Veg,542,76.25,213.82
672,65,Item_672,Appetizer,American,Non-Veg,602,473.55,1102.99
673,65,Item_673,Appetizer,American,Veg,900,203.56,433.61
674,65,Item_674,Snacks,American,Non-Veg,140,362.88,560.47
675,65,Item_675,Beverage,American,Non-Veg,254,330.35,573.94
676,65,Item_676,Dessert,American,Non-Veg,455,483.11,853.01
677,65,Item_677,Appetizer,American,Non-Veg,677,495.08,748.15
678,65,Item_678,Main Course,American,Veg,971,358.5,733.17
679,66,Item_679,Main Course,American,Veg,484,221.88,609.04
680,66,Item_680,Dessert,American,Non-Veg,514,369.97,660.87
681,66,Item_681,Dessert,American,Veg,509,399.73,742.6
682,66,Item_682,Snacks,American,Veg,321,273.71,678.67
683,66,Item_683,Main Course,American,Veg,540,72.11,132.07
684,66,Item_684,Dessert,American,Non-Veg,410,443.78,908.5
685,66,Item_685,Beverage,American,Non-Veg,510,152.78,303.35
686,66,Item_686,Appetizer,American,Veg,369,82.75,175.39
687,66,Item_687,Main Course,American,Veg,912,409.67,1008.33
688,66,Item_688,Main Course,American,Non-Veg,118,61.52,147.56
689,66,Item_689,Main Course,American,Veg,995,143.54,275.85
690,67,Item_690,Dessert,Mughlai,Non-Veg,662,369.63,718.15
691,67,Item_691,Main Course,Mughlai,Non-Veg,867,100.62,300.69
692,67,Item_692,Dessert,Mughlai,Veg,350,205.95,587.65
693,67,Item_693,Main Course,Mughlai,Non-Veg,826,475.79,1335.11
694,67,Item_694,Main Course,Mughlai,Non-Veg,548,185.94,372.89
695,68,Item_695,Beverage,Healthy Food,Veg,304,132.93,350.86
696,68,Item_696,Main Course,Healthy Food,Non-Veg,636,177.76,475.68
697,68,Item_697,Main Course,Healthy Food,Veg,962,395.74,650.43
698,68,Item_698,Main Course,Healthy Food,Non-Veg,841,98.41,196.01
699,68,Item_699,Appetizer,Healthy Food,Non-Veg,224,438.89,1278.19
700,68,Item_700,Snacks,Healthy Food,Veg,918,216.89,613.12
701,68,Item_701,Snacks,Healthy Food,Non-Veg,687,69.79,115.43
702,69,Item_702,Dessert,American,Veg,565,92.23,221.59
703,69,Item_703,Appetizer,American,Non-Veg,511,436.42,1242.13
704,69,Item_704,Beverage,American,Non-Veg,722,217.53,614.41
705,69,Item_705,Dessert,American,Veg,784,167.22,310.79
706,69,Item_706,Dessert,American,Veg,869,358.81,596.93
707,69,Item_707,Main Course,American,Veg,509,167.99,432.28
708,69,Item_708,Appetizer,American,Non-Veg,520,171.73,343.19
709,69,Item_709,Main Course,American,Veg,772,459.39,1049.81
710,69,Item_710,Snacks,American,Veg,247,255.66,442.06
711,69,Item_711,Dessert,American,Veg,612,334.59,728.56
712,69,Item_712,Main Course,American,Non-Veg,658,53.06,102.56
713,70,Item_713,Main Course,Italian,Veg,774,184.59,327.69
714,70,Item_714,Snacks,Italian,Non-Veg,291,488.21,1314.11
715,70,Item_715,Dessert,Italian,Veg,680,211.25,358.67
716,70,Item_716,Beverage,Italian,Non-Veg,554,347.17,559.22
717,70,Item_717,Snacks,Italian,Non-Veg,429,131.82,377.92
718,70,Item_718,Snacks,Italian,Veg,162,227.73,395.25
719,70,Item_719,Appetizer,Italian,Veg,312,109.3,210.64
720,70,Item_720,Beverage,Italian,Veg,546,194.7,353.13
721,70,Item_721,Main Course,Italian,Non-Veg,334,235.57,478.21
722,70,Item_722,Appetizer,Italian,Veg,466,413.9,823.56
723,71,Item_723,Main Course,Fast Food,Veg,243,327.83,762.21
724,71,Item_724,Beverage,Fast Food,Non-Veg,545,166.3,267.68
725,71,Item_725,Appetizer,Fast Food,Non-Veg,359,402.8,754.5
726,71,Item_726,Snacks,Fast Food,Non-Veg,566,425.97,1151.82
727,71,Item_727,Beverage,Fast Food,Non-Veg,492,63.91,169.01
728,71,Item_728,Main Course,Fast Food,Veg,728,169.94,414.29
729,71,Item_729,Dessert,Fast Food,Non-Veg,924,493.4,1358.49
730,72,Item_730,Beverage,Continental,Non-Veg,489,117.52,281.8
731,72,Item_731,Snacks,Continental,Non-Veg,725,177.93,436.37
732,72,Item_732,Appetizer,Continental,Veg,803,134.24,219.02
733,72,Item_733,Snacks,Continental,Veg,131,398.69,923.02
734,72,Item_734,Appetizer,Continental,Non-Veg,635,233.19,448.24
735,73,Item_735,Dessert,Continental,Non-Veg,475,298.92,610.84
736,73,Item_736,Beverage,Continental,Non-Veg,925,60.37,134.85
737,73,Item_737,Dessert,Continental,Veg,841,91.75,189.99
738,73,Item_738,Snacks,Continental,Non-Veg,892,340.76,562.27
739,73,Item_739,Appetizer,Continental,Veg,700,306.48,710.55
740,73,Item_740,Dessert,Continental,Veg,153,345.43,682.7
741,74,Item_741,Main Course,Chinese,Non-Veg,680,282.25,518.41
742,74,Item_742,Dessert,Chinese,Veg,843,251.53,633.92
743,74,Item_743,Dessert,Chinese,Non-Veg,103,159.47,261.41
744,74,Item_744,Dessert,Chinese,Veg,116,313.77,655.63
745,74,Item_745,Main Course,Chinese,Veg,825,209.48,331.8
746,74,Item_746,Appetizer,Chinese,Veg,479,89.03,223.91
747,74,Item_747,Dessert,Chinese,Veg,609,297.74,457.95
748,75,Item_748,Main Course,Mexican,Veg,642,315.54,616.38
749,75,Item_749,Dessert,Mexican,Veg,625,233.09,406.39
750,75,Item_750,Appetizer,Mexican,Non-Veg,735,359.65,1058.92
751,75,Item_751,Beverage,Mexican,Veg,149,335.3,611.55
752,75,Item_752,Snacks,Mexican,Veg,243,170.85,377.06
753,75,Item_753,Appetizer,Mexican,Veg,262,372.55,600.1
754,75,Item_754,Snacks,Mexican,Veg,487,490.87,1386.14
755,75,Item_755,Dessert,Mexican,Veg,948,490.1,1341.93
756,76,Item_756,Dessert,Street Food,Veg,363,445.19,1330.49
757,76,Item_757,Appetizer,Street Food,Non-Veg,194,69.57,123.48
758,76,Item_758,Beverage,Street Food,Non-Veg,204,341.22,827.81
759,76,Item_759,Beverage,Street Food,Non-Veg,388,189.96,287.72
760,76,Item_760,Main Course,Street Food,Veg,331,61.16,139.76
761,76,Item_761,Beverage,Street Food,Non-Veg,666,60.49,92.2
762,76,Item_762,Appetizer,Street Food,Non-Veg,438,223.68,355.64
763,76,Item_763,Main Course,Street Food,Veg,586,110.86,168.8
764,76,Item_764,Main Course,Street Food,Veg,608,374.69,592.13
765,76,Item_765,Beverage,Street Food,Veg,455,417.59,898.68
766,76,Item_766,Beverage,Street Food,Non-Veg,312,375.09,919.85
767,76,Item_767,Dessert,Street Food,Veg,425,392.98,1177.2
768,76,Item_768,Beverage,Street Food,Non-Veg,503,156.72,430.73
769,77,Item_769,Beverage,Bakery,Non-Veg,957,176.3,527.98
770,77,Item_770,Main Course,Bakery,Non-Veg,767,311.85,577.76
771,77,Item_771,Snacks,Bakery,Veg,685,260.95,447.35
772,77,Item_772,Snacks,Bakery,Veg,676,492.19,1007.18
