Financial_ID,Order_ID,Restaurant_ID,Service_Type,Restaurant_Commission_Rate,Restaurant_Commission_Amount,Delivery_Fee_Customer,Platform_Fee_Customer,Packaging_Fee_Customer,Net_Revenue_Swiggy,Restaurant_Payout
372,372,1237,Bolt,0.22999999999999998,148.0,44,14.99,15,221.99,495.46
373,373,2542,Main App,0.25,391.93,0,14.99,20,426.92,1175.79
374,374,976,Main App,0.12,53.5,72,14.99,20,160.49,392.3
375,375,532,Main App,0.12,194.91,59,14.99,20,188.9,1429.33
376,376,52,Main App,0.18,477.71,23,14.99,20,535.7,2176.22
377,377,1876,Main App,0.12,480.88,50,14.99,20,565.87,3526.49
378,378,1728,Main App,0.18,171.23,62,14.99,20,268.22,780.07
379,379,1631,Main App,0.18,394.77,42,14.99,20,471.76,1798.37
380,380,546,Main App,0.18,302.28,27,14.99,20,364.27,1377.05
381,381,2990,Main App,0.18,206.63,57,14.99,20,298.62,941.29
382,382,1334,Main App,0.25,562.83,79,14.99,20,526.82,1688.5
383,383,787,Bolt,0.22999999999999998,323.6,94,14.99,15,247.59,1083.34
384,384,1061,Main App,0.18,273.65,64,14.99,20,172.64,1246.63
385,385,2852,Main App,0.18,819.49,30,14.99,20,884.48,3733.21
386,386,278,Bolt,0.22999999999999998,396.02,56,14.99,15,482.01,1325.8
387,387,1465,Main App,0.18,1361.49,57,14.99,20,1303.48,6202.33
388,388,748,Bolt,0.22999999999999998,222.79,44,14.99,15,296.78,745.86
389,389,391,Bolt,0.22999999999999998,152.03,82,14.99,15,164.02,508.99
390,390,239,Bolt,0.22999999999999998,263.23,82,14.99,15,275.22,881.23
391,391,2017,Main App,0.12,274.75,23,14.99,20,332.74,2014.81
392,392,3702,Toing,0.12,115.09,20,12.0,0,147.09,843.97
393,393,398,Main App,0.18,473.06,37,14.99,20,545.05,2155.04
394,394,817,Main App,0.12,469.33,42,14.99,20,546.32,3441.73
395,395,532,Toing,0.12,291.29,5,12.0,0,268.29,2136.14
396,396,3269,Main App,0.12,217.57,0,14.99,20,52.56,1595.52
397,397,3988,Bolt,0.22999999999999998,130.98,42,14.99,15,202.97,438.48
398,398,3921,Bolt,0.22999999999999998,114.82,41,14.99,15,36.05,384.38
399,399,3897,Main App,0.12,335.46,59,14.99,20,279.45,2460.04
400,400,3559,Main App,0.18,162.9,0,14.99,20,197.89,742.11
401,401,180,Main App,0.18,129.96,22,14.99,20,186.95,592.04
402,402,2895,Main App,0.12,27.67,61,14.99,20,89.07,202.9
403,403,3208,Main App,0.18,434.62,0,14.99,20,469.61,1979.96
404,404,3421,Toing,0.12,117.13,11,12.0,0,140.13,858.99
405,405,1719,Main App,0.25,372.45,61,14.99,20,368.44,1117.36
406,406,96,Bolt,0.22999999999999998,214.97,44,14.99,15,288.96,719.69
407,407,3852,Main App,0.12,21.52,67,14.99,20,69.71,157.8
408,408,683,Main App,0.12,204.66,0,14.99,20,239.65,1500.86
409,409,3538,Main App,0.25,618.06,41,14.99,20,544.05,1854.18
410,410,2428,Bolt,0.22999999999999998,498.51,57,14.99,15,585.5,1668.91
411,411,1955,Main App,0.25,842.17,47,14.99,20,924.16,2526.53
412,412,2737,Main App,0.25,765.17,50,14.99,20,700.16,2295.53
413,413,2442,Bolt,0.22999999999999998,350.24,40,14.99,15,420.23,1172.53
414,414,1244,Main App,0.25,64.91,76,14.99,20,136.96,194.71
415,415,384,Toing,0.12,119.37,2,12.0,0,133.37,875.36
416,416,1144,Main App,0.25,102.69,52,14.99,20,189.68,308.05
417,417,985,Main App,0.18,679.66,71,14.99,20,785.65,3096.23
418,418,2037,Main App,0.12,110.54,75,14.99,20,220.53,810.6
419,419,2577,Main App,0.18,192.8,73,14.99,20,300.79,878.32
420,420,1703,Bolt,0.22999999999999998,647.61,56,14.99,15,733.6,2168.07
421,421,396,Bolt,0.22999999999999998,232.0,93,14.99,15,254.99,776.71
422,422,3545,Main App,0.18,215.09,62,14.99,20,312.08,979.87
423,423,1316,Toing,0.12,221.65,16,12.0,0,249.65,1625.4
424,424,3953,Main App,0.12,281.63,73,14.99,20,389.62,2065.26
425,425,2807,Bolt,0.22999999999999998,520.6,65,14.99,15,615.59,1742.87
426,426,3445,Main App,0.18,177.23,38,14.99,20,250.22,807.38
427,427,2792,Main App,0.25,842.54,73,14.99,20,950.53,2527.64
428,428,1022,Toing,0.12,464.73,18,12.0,0,494.73,3408.03
429,429,338,Main App,0.12,122.52,29,14.99,20,186.51,898.52
430,430,2400,Main App,0.18,789.74,75,14.99,20,899.73,3597.71
431,431,1988,Bolt,0.22999999999999998,338.08,62,14.99,15,430.07,1131.82
432,432,3408,Toing,0.12,55.78,19,12.0,0,-52.68,409.09
433,433,1823,Bolt,0.22999999999999998,245.69,58,14.99,15,233.68,822.54
434,434,1935,Toing,0.12,27.87,4,12.0,0,43.87,204.36
435,435,143,Main App,0.12,642.05,25,14.99,20,602.04,4708.37
436,436,907,Main App,0.18,64.93,22,14.99,20,121.92,295.79
437,437,105,Bolt,0.22999999999999998,465.91,94,14.99,15,589.9,1559.8
438,438,3174,Main App,0.18,328.8,33,14.99,20,296.79,1497.85
439,439,3396,Bolt,0.22999999999999998,437.83,69,14.99,15,536.82,1465.76
440,440,1816,Main App,0.18,275.48,0,14.99,20,110.47,1254.94
441,441,1488,Main App,0.18,143.19,0,14.99,20,178.18,652.33
442,442,1054,Main App,0.12,171.54,41,14.99,20,247.53,1257.96
443,443,2021,Main App,0.18,648.69,29,14.99,20,712.68,2955.12
444,444,3580,Main App,0.18,27.56,31,14.99,20,47.62,125.54
445,445,2289,Bolt,0.22999999999999998,655.7,91,14.99,15,576.69,2195.16
446,446,2244,Main App,0.12,163.72,31,14.99,20,29.71,1200.61
447,447,1085,Main App,0.18,435.55,52,14.99,20,522.54,1984.18
448,448,2645,Main App,0.12,67.15,0,14.99,20,102.14,492.42
449,449,2790,Main App,0.18,110.06,57,14.99,20,202.05,501.4
450,450,1639,Main App,0.18,530.36,57,14.99,20,622.35,2416.09
451,451,674,Main App,0.12,46.85,41,14.99,20,122.84,343.58
452,452,1389,Main App,0.12,270.46,34,14.99,20,339.45,1983.39
453,453,2406,Main App,0.18,224.29,71,14.99,20,330.28,1021.76
454,454,3407,Main App,0.12,172.94,72,14.99,20,179.93,1268.24
455,455,3332,Bolt,0.22999999999999998,179.39,87,14.99,15,246.38,600.56
456,456,1693,Main App,0.18,346.57,35,14.99,20,216.56,1578.82
457,457,430,Bolt,0.22999999999999998,137.45,56,14.99,15,44.15,460.17
458,458,1268,Main App,0.12,66.15,24,14.99,20,-40.23,485.09
459,459,2408,Main App,0.18,100.35,80,14.99,20,215.34,457.13
460,460,3337,Main App,0.18,370.21,46,14.99,20,301.2,1686.53
461,461,3847,Toing,0.12,361.72,19,12.0,0,292.72,2652.59
462,462,848,Bolt,0.22999999999999998,267.41,98,14.99,15,395.4,895.23
463,463,1075,Main App,0.18,473.68,73,14.99,20,581.67,2157.9
464,464,3614,Main App,0.18,263.08,67,14.99,20,365.07,1198.46
465,465,2431,Bolt,0.22999999999999998,455.53,45,14.99,15,530.52,1525.02
466,466,2236,Toing,0.12,432.17,10,12.0,0,454.17,3169.24
467,467,3952,Main App,0.18,420.73,43,14.99,20,298.72,1916.68
468,468,1957,Main App,0.18,234.17,70,14.99,20,339.16,1066.8
469,469,3725,Main App,0.18,19.42,29,14.99,20,83.41,88.47
470,470,3513,Main App,0.12,282.65,45,14.99,20,362.64,2072.75
471,471,2025,Main App,0.25,237.16,0,14.99,20,272.15,711.47
472,472,3747,Main App,0.12,770.46,36,14.99,20,841.45,5650.0
473,473,3697,Toing,0.12,455.7,4,12.0,0,471.7,3341.79
474,474,3027,Main App,0.25,776.33,65,14.99,20,876.32,2329.0
475,475,189,Toing,0.12,92.08,18,12.0,0,122.08,675.22
476,476,2672,Bolt,0.22999999999999998,330.85,65,14.99,15,425.84,1107.63
477,477,2600,Bolt,0.22999999999999998,1039.62,81,14.99,15,1050.61,3480.46
478,478,2590,Bolt,0.22999999999999998,484.47,65,14.99,15,579.46,1621.91
479,479,2040,Toing,0.12,277.62,9,12.0,0,298.62,2035.87
480,480,526,Main App,0.18,675.0,47,14.99,20,756.99,3074.99
481,481,3845,Bolt,0.22999999999999998,219.92,70,14.99,15,219.91,736.25
482,482,3868,Toing,0.12,65.28,13,12.0,0,90.28,478.71
483,483,1231,Main App,0.18,524.72,45,14.99,20,504.71,2390.38
484,484,2003,Main App,0.12,268.72,75,14.99,20,378.71,1970.6
485,485,3097,Main App,0.18,352.09,63,14.99,20,450.08,1603.96
486,486,1907,Main App,0.18,467.44,29,14.99,20,531.43,2129.43
487,487,2530,Bolt,0.22999999999999998,29.3,43,14.99,15,102.29,98.09
488,488,662,Bolt,0.22999999999999998,211.51,57,14.99,15,298.5,708.12
489,489,3142,Main App,0.18,235.15,48,14.99,20,318.14,1071.22
490,490,2104,Main App,0.25,674.73,67,14.99,20,676.72,2024.17
491,491,2120,Main App,0.18,820.82,0,14.99,20,655.81,3739.28
492,492,1699,Bolt,0.22999999999999998,835.36,72,14.99,15,937.35,2796.62
493,493,3568,Toing,0.12,95.66,3,12.0,0,10.66,701.54
494,494,2956,Main App,0.25,426.61,74,14.99,20,385.6,1279.82
495,495,1165,Main App,0.18,244.38,43,14.99,20,322.37,1113.27
496,496,3239,Bolt,0.22999999999999998,224.34,73,14.99,15,277.33,751.07
497,497,1656,Toing,0.12,107.16,16,12.0,0,135.16,785.84
498,498,1239,Main App,0.18,495.1,70,14.99,20,600.09,2255.44
499,499,591,Main App,0.18,609.0,30,14.99,20,673.99,2774.35
500,500,2661,Main App,0.18,174.05,52,14.99,20,116.0,792.87
501,501,3697,Main App,0.12,220.75,35,14.99,20,290.74,1618.84
502,502,1477,Bolt,0.22999999999999998,455.03,44,14.99,15,529.02,1523.38
503,503,1674,Main App,0.18,345.32,30,14.99,20,410.31,1573.12
504,504,3527,Main App,0.25,516.01,55,14.99,20,506.0,1548.04
505,505,1460,Main App,0.18,161.04,51,14.99,20,247.03,733.62
506,506,2530,Main App,0.18,499.97,24,14.99,20,558.96,2277.66
507,507,1584,Main App,0.18,632.07,25,14.99,20,692.06,2879.43
508,508,815,Main App,0.25,912.62,0,14.99,20,947.61,2737.88
509,509,1184,Main App,0.12,239.73,76,14.99,20,350.72,1757.99
510,510,3876,Main App,0.18,307.84,53,14.99,20,295.83,1402.38
511,511,2790,Main App,0.18,158.6,63,14.99,20,256.59,722.5
512,512,1095,Main App,0.25,189.45,80,14.99,20,204.44,568.34
513,513,3220,Main App,0.18,65.92,55,14.99,20,155.91,300.28
514,514,1243,Main App,0.12,224.34,25,14.99,20,284.33,1645.18
515,515,2664,Toing,0.12,10.94,9,12.0,0,31.94,80.23
516,516,1250,Main App,0.25,714.49,27,14.99,20,776.48,2143.46
517,517,1242,Main App,0.18,268.04,40,14.99,20,343.03,1221.07
518,518,2790,Main App,0.18,376.39,65,14.99,20,476.38,1714.69
519,519,2848,Toing,0.12,326.15,0,12.0,0,338.15,2391.77
520,520,1436,Main App,0.18,358.22,0,14.99,20,393.21,1631.89
521,521,2409,Bolt,0.22999999999999998,79.9,52,14.99,15,161.89,267.5
522,522,598,Bolt,0.22999999999999998,402.53,73,14.99,15,505.52,1347.61
523,523,2050,Bolt,0.22999999999999998,192.87,66,14.99,15,288.86,645.7
524,524,1338,Main App,0.18,132.06,0,14.99,20,167.05,601.58
525,525,1138,Toing,0.12,51.92,20,12.0,0,83.92,380.77
526,526,771,Main App,0.18,446.34,24,14.99,20,405.33,2033.32
527,527,3302,Main App,0.25,902.78,55,14.99,20,992.77,2708.34
528,528,273,Bolt,0.22999999999999998,517.38,79,14.99,15,626.37,1732.08
529,529,248,Bolt,0.22999999999999998,180.03,90,14.99,15,300.02,602.71
530,530,3647,Main App,0.18,270.28,47,14.99,20,352.27,1231.27
531,531,2205,Main App,0.18,67.44,29,14.99,20,131.43,307.25
532,532,3014,Toing,0.12,130.88,14,12.0,0,156.88,959.79
533,533,3238,Main App,0.18,337.69,0,14.99,20,372.68,1538.38
534,534,2558,Main App,0.18,162.17,60,14.99,20,257.16,738.77
535,535,3121,Main App,0.18,115.72,73,14.99,20,127.28,527.15
536,536,2481,Bolt,0.22999999999999998,275.55,73,14.99,15,378.54,922.48
537,537,532,Toing,0.12,63.23,19,12.0,0,94.23,463.71
538,538,2927,Bolt,0.22999999999999998,307.16,94,14.99,15,381.15,1028.32
539,539,3434,Main App,0.18,201.85,0,14.99,20,236.84,919.52
540,540,933,Bolt,0.22999999999999998,164.88,55,14.99,15,199.87,552.01
541,541,974,Main App,0.12,52.92,34,14.99,20,121.91,388.1
542,542,3473,Main App,0.25,385.93,0,14.99,20,220.92,1157.79
543,543,764,Main App,0.18,252.46,0,14.99,20,287.45,1150.07
544,544,3376,Bolt,0.22999999999999998,170.39,92,14.99,15,192.38,570.45
545,545,3947,Main App,0.18,1348.58,74,14.99,20,1307.57,6143.51
546,546,571,Main App,0.25,122.88,51,14.99,20,208.87,368.63
547,547,2914,Bolt,0.22999999999999998,65.94,76,14.99,15,171.93,220.76
548,548,332,Main App,0.25,348.39,56,14.99,20,339.38,1045.19
549,549,3971,Main App,0.12,123.07,33,14.99,20,191.06,902.52
550,550,1682,Main App,0.12,672.33,33,14.99,20,740.32,4930.39
551,551,3620,Bolt,0.22999999999999998,633.95,91,14.99,15,754.94,2122.37
552,552,1262,Toing,0.12,133.83,5,12.0,0,150.83,981.42
553,553,1465,Main App,0.18,382.32,37,14.99,20,454.31,1741.7
554,554,1109,Bolt,0.22999999999999998,446.97,72,14.99,15,498.96,1496.39
555,555,1988,Bolt,0.22999999999999998,68.29,98,14.99,15,96.28,228.61
556,556,1465,Main App,0.18,431.87,73,14.99,20,539.86,1967.42
557,557,1854,Main App,0.18,61.22,42,14.99,20,38.21,278.88
558,558,2843,Main App,0.18,316.15,23,14.99,20,374.14,1440.25
559,559,288,Toing,0.12,55.69,7,12.0,0,74.69,408.37
560,560,2088,Bolt,0.22999999999999998,669.78,46,14.99,15,645.77,2242.29
561,561,3750,Bolt,0.22999999999999998,624.0,71,14.99,15,724.99,2089.05
562,562,911,Toing,0.12,193.22,10,12.0,0,215.22,1416.98
563,563,447,Main App,0.12,270.29,44,14.99,20,249.28,1982.16
564,564,1218,Main App,0.18,190.65,61,14.99,20,286.64,868.53
565,565,3403,Main App,0.18,336.71,60,14.99,20,331.7,1533.92
566,566,1950,Main App,0.25,120.61,0,14.99,20,55.6,361.83
567,567,1105,Main App,0.18,79.56,45,14.99,20,159.55,362.42
568,568,175,Bolt,0.22999999999999998,880.78,51,14.99,15,761.77,2948.68
569,569,1840,Main App,0.25,811.17,80,14.99,20,926.16,2433.52
570,570,3717,Bolt,0.22999999999999998,157.75,88,14.99,15,75.74,528.11
571,571,1676,Bolt,0.22999999999999998,208.01,98,14.99,15,136.0,696.4
572,572,2528,Bolt,0.22999999999999998,119.44,93,14.99,15,242.43,399.87
573,573,2974,Toing,0.12,85.63,9,12.0,0,106.63,627.93
574,574,3999,Toing,0.12,252.8,0,12.0,0,264.8,1853.9
575,575,837,Main App,0.12,145.02,80,14.99,20,110.01,1063.52
576,576,1837,Main App,0.25,234.1,26,14.99,20,295.09,702.31
577,577,533,Main App,0.18,221.99,0,14.99,20,56.98,1011.29
578,578,3527,Main App,0.25,579.08,41,14.99,20,655.07,1737.24
579,579,434,Main App,0.25,605.83,53,14.99,20,543.82,1817.48
580,580,3197,Main App,0.12,159.9,22,14.99,20,216.89,1172.6
581,581,3619,Main App,0.18,595.61,70,14.99,20,700.6,2713.33
582,582,2068,Bolt,0.22999999999999998,251.67,45,14.99,15,326.66,842.55
583,583,3484,Main App,0.25,512.35,62,14.99,20,609.34,1537.04
584,584,3376,Bolt,0.22999999999999998,204.53,86,14.99,15,320.52,684.74
585,585,1656,Toing,0.12,101.8,6,12.0,0,119.8,746.56
586,586,1012,Toing,0.12,347.68,16,12.0,0,375.68,2549.69
587,587,3759,Main App,0.25,470.06,71,14.99,20,576.05,1410.17
588,588,1748,Bolt,0.22999999999999998,62.49,91,14.99,15,183.48,209.19
589,589,2523,Bolt,0.22999999999999998,356.34,82,14.99,15,368.33,1192.98
590,590,2042,Main App,0.18,184.09,64,14.99,20,283.08,838.63
591,591,1896,Main App,0.18,653.45,33,14.99,20,621.44,2976.83
592,592,878,Toing,0.12,194.24,1,12.0,0,207.24,1424.4
593,593,3828,Toing,0.12,279.73,2,12.0,0,293.73,2051.34
594,594,1745,Main App,0.12,33.5,56,14.99,20,124.49,245.64
595,595,3545,Main App,0.18,150.9,0,14.99,20,185.89,687.41
596,596,2146,Main App,0.18,170.88,31,14.99,20,236.87,778.43
597,597,795,Main App,0.12,265.06,27,14.99,20,227.05,1943.76
598,598,2639,Toing,0.12,189.72,11,12.0,0,212.72,1391.29
599,599,217,Main App,0.25,582.18,24,14.99,20,641.17,1746.56
600,600,2475,Main App,0.18,426.46,61,14.99,20,522.45,1942.76
601,601,949,Bolt,0.22999999999999998,310.37,80,14.99,15,420.36,1039.07
602,602,2918,Main App,0.18,126.54,79,14.99,20,140.53,576.47
603,603,3697,Main App,0.12,221.04,31,14.99,20,287.03,1620.92
604,604,3432,Main App,0.25,157.19,56,14.99,20,59.56,471.55
605,605,2856,Main App,0.18,769.14,37,14.99,20,841.13,3503.85
606,606,151,Bolt,0.22999999999999998,531.29,50,14.99,15,411.28,1778.65
607,607,3033,Main App,0.12,274.46,67,14.99,20,376.45,2012.72
608,608,2290,Toing,0.12,23.75,11,12.0,0,46.75,174.15
609,609,2403,Toing,0.12,125.4,0,12.0,0,-62.6,919.56
610,610,811,Toing,0.12,225.28,11,12.0,0,248.28,1652.02
611,611,2737,Main App,0.25,96.16,20,14.99,20,151.15,288.48
612,612,918,Main App,0.12,88.19,73,14.99,20,196.18,646.7
613,613,1140,Main App,0.25,198.16,22,14.99,20,255.15,594.48
614,614,1354,Bolt,0.22999999999999998,389.1,72,14.99,15,491.09,1302.66
615,615,2953,Main App,0.18,151.94,35,14.99,20,221.93,692.18
616,616,821,Main App,0.12,101.42,0,14.99,20,36.41,743.71
617,617,963,Bolt,0.22999999999999998,406.15,86,14.99,15,522.14,1359.72
618,618,3444,Toing,0.12,388.26,1,12.0,0,361.26,2847.2
619,619,2571,Toing,0.12,242.7,13,12.0,0,267.7,1779.81
620,620,364,Main App,0.18,76.51,51,14.99,20,98.74,348.54
621,621,2238,Main App,0.18,1009.83,60,14.99,20,904.82,4600.32
622,622,662,Bolt,0.22999999999999998,350.67,52,14.99,15,432.66,1173.99
623,623,1123,Main App,0.18,107.23,46,14.99,20,98.86,488.52
624,624,2763,Main App,0.18,1063.9,31,14.99,20,1029.89,4846.67
625,625,3906,Main App,0.18,390.98,22,14.99,20,347.97,1781.14
626,626,3212,Main App,0.12,62.0,27,14.99,20,23.99,454.68
627,627,446,Main App,0.25,83.39,40,14.99,20,158.38,250.19
628,628,1757,Main App,0.25,679.19,60,14.99,20,624.18,2037.57
629,629,3380,Main App,0.18,472.72,0,14.99,20,507.71,2153.5
630,630,3490,Main App,0.18,498.1,26,14.99,20,559.09,2269.13
631,631,3788,Main App,0.25,126.96,37,14.99,20,198.95,380.88
632,632,1728,Main App,0.18,48.6,56,14.99,20,139.59,221.39
633,633,3453,Main App,0.25,180.35,52,14.99,20,159.13,541.05
634,634,426,Main App,0.18,447.46,77,14.99,20,559.45,2038.42
635,635,2872,Main App,0.25,215.35,77,14.99,20,327.34,646.07
636,636,3857,Main App,0.18,835.13,71,14.99,20,941.12,3804.48
637,637,3030,Main App,0.18,491.71,28,14.99,20,554.7,2239.99
638,638,3715,Main App,0.18,31.63,54,14.99,20,120.62,144.09
639,639,391,Main App,0.18,145.76,74,14.99,20,54.75,664.0
640,640,1774,Toing,0.12,58.24,13,12.0,0,83.24,427.11
641,641,415,Main App,0.18,442.97,73,14.99,20,400.96,2017.98
642,642,2523,Main App,0.18,168.63,39,14.99,20,242.62,768.19
643,643,2695,Bolt,0.22999999999999998,238.34,67,14.99,15,285.33,797.9
644,644,533,Bolt,0.22999999999999998,396.35,87,14.99,15,513.34,1326.91
645,645,3750,Main App,0.18,182.06,71,14.99,20,138.05,829.4
646,646,2548,Main App,0.18,25.73,24,14.99,20,84.72,117.23
647,647,1719,Main App,0.25,649.6,52,14.99,20,736.59,1948.81
648,648,3110,Toing,0.12,125.74,18,12.0,0,155.74,922.08
649,649,2171,Main App,0.12,74.4,52,14.99,20,-24.6,545.56
650,650,625,Main App,0.18,686.36,69,14.99,20,690.35,3126.74
651,651,1295,Toing,0.12,309.04,14,12.0,0,295.04,2266.33
652,652,969,Main App,0.12,131.01,78,14.99,20,244.0,960.72
653,653,560,Toing,0.12,112.3,17,12.0,0,-58.7,823.52
654,654,1036,Main App,0.25,1509.17,79,14.99,20,1623.16,4527.5
655,655,2123,Main App,0.18,696.15,33,14.99,20,614.14,3171.36
656,656,3995,Main App,0.12,102.83,37,14.99,20,174.82,754.09
657,657,2945,Main App,0.18,467.71,77,14.99,20,379.7,2130.66
658,658,1133,Main App,0.25,419.21,0,14.99,20,454.2,1257.63
659,659,1273,Main App,0.25,1626.18,36,14.99,20,1697.17,4878.55
660,660,3077,Bolt,0.22999999999999998,247.64,76,14.99,15,353.63,829.04
661,661,1414,Main App,0.25,276.3,0,14.99,20,311.29,828.89
662,662,1478,Main App,0.18,291.45,74,14.99,20,400.44,1327.71
663,663,3830,Toing,0.12,248.34,19,12.0,0,279.34,1821.15
664,664,2408,Main App,0.18,762.06,46,14.99,20,843.05,3471.58
665,665,2171,Main App,0.12,558.66,70,14.99,20,463.65,4096.8
666,666,1904,Main App,0.25,540.98,56,14.99,20,631.97,1622.94
667,667,991,Bolt,0.22999999999999998,36.46,65,14.99,15,131.45,122.05
668,668,526,Main App,0.18,70.31,21,14.99,20,126.3,320.28
669,669,106,Main App,0.18,126.9,32,14.99,20,88.14,578.1
670,670,662,Bolt,0.22999999999999998,133.34,47,14.99,15,210.33,446.38
671,671,439,Main App,0.12,670.19,76,14.99,20,781.18,4914.73
672,672,1282,Main App,0.18,465.29,59,14.99,20,559.28,2119.63
673,673,3914,Main App,0.12,127.39,40,14.99,20,2.38,934.22
674,674,1194,Main App,0.18,294.38,47,14.99,20,376.37,1341.08
675,675,2056,Bolt,0.22999999999999998,439.94,87,14.99,15,556.93,1472.83
676,676,3650,Bolt,0.22999999999999998,634.81,72,14.99,15,536.8,2125.24
677,677,1608,Bolt,0.22999999999999998,665.63,63,14.99,15,658.62,2228.42
678,678,2125,Main App,0.18,240.12,53,14.99,20,328.11,1093.9
679,679,3250,Toing,0.12,179.5,15,12.0,0,206.5,1316.31
680,680,2607,Main App,0.12,187.14,73,14.99,20,145.13,1372.35
681,681,2873,Main App,0.18,842.45,40,14.99,20,917.44,3837.84
682,682,2190,Main App,0.18,107.69,40,14.99,20,3.19,490.61
683,683,3516,Toing,0.12,114.66,9,12.0,0,35.66,840.82
684,684,1758,Bolt,0.22999999999999998,434.85,66,14.99,15,530.84,1455.82
685,685,1335,Main App,0.18,463.6,38,14.99,20,336.59,2111.95
686,686,1728,Bolt,0.22999999999999998,163.54,64,14.99,15,207.53,547.51
687,687,3239,Bolt,0.22999999999999998,511.29,64,14.99,15,505.28,1711.69
688,688,3379,Bolt,0.22999999999999998,237.64,69,14.99,15,286.63,795.57
689,689,609,Main App,0.12,183.37,0,14.99,20,218.36,1344.74
690,690,685,Main App,0.18,58.94,0,14.99,20,93.93,268.48
691,691,3396,Bolt,0.22999999999999998,321.66,85,14.99,15,436.65,1076.86
692,692,3396,Bolt,0.22999999999999998,736.61,72,14.99,15,788.6,2466.04
693,693,92,Toing,0.12,75.89,15,12.0,0,102.89,556.52
694,694,413,Main App,0.25,976.76,26,14.99,20,1037.75,2930.28
695,695,3077,Bolt,0.22999999999999998,598.19,89,14.99,15,717.18,2002.62
696,696,738,Main App,0.12,167.01,56,14.99,20,58.0,1224.74
697,697,1138,Toing,0.12,167.03,8,12.0,0,187.03,1224.86
698,698,2735,Bolt,0.22999999999999998,487.54,83,14.99,15,600.53,1632.21
699,699,1434,Main App,0.25,258.55,38,14.99,20,181.54,775.64
700,700,940,Main App,0.25,317.2,69,14.99,20,421.19,951.62
701,701,1272,Bolt,0.22999999999999998,125.98,80,14.99,15,185.97,421.74
702,702,1268,Main App,0.12,178.25,57,14.99,20,270.24,1307.16
703,703,796,Main App,0.18,224.89,76,14.99,20,335.88,1024.48
704,704,3063,Main App,0.12,116.76,68,14.99,20,219.75,856.2
705,705,555,Main App,0.25,1156.3,37,14.99,20,1128.29,3468.89
706,706,3745,Main App,0.18,67.39,0,14.99,20,102.38,306.98
707,707,1833,Main App,0.18,512.05,26,14.99,20,423.04,2332.67
708,708,3804,Main App,0.18,750.63,62,14.99,20,847.62,3419.54
709,709,1642,Main App,0.12,159.82,0,14.99,20,94.81,1172.04
710,710,3337,Bolt,0.22999999999999998,363.89,68,14.99,15,461.88,1218.26
711,711,2923,Main App,0.18,125.32,44,14.99,20,204.31,570.92
712,712,850,Bolt,0.22999999999999998,353.55,70,14.99,15,453.54,1183.64
713,713,3802,Toing,0.12,179.58,3,12.0,0,154.58,1316.92
714,714,2086,Toing,0.12,132.71,2,12.0,0,106.71,973.23
715,715,1719,Main App,0.25,272.83,63,14.99,20,370.82,818.48
716,716,1415,Bolt,0.22999999999999998,206.33,63,14.99,15,99.32,690.77
717,717,1986,Main App,0.18,804.8,77,14.99,20,916.79,3666.29
718,718,2108,Main App,0.18,525.01,38,14.99,20,598.0,2391.72
719,719,3971,Toing,0.12,243.34,20,12.0,0,275.34,1784.52
720,720,2699,Main App,0.18,413.15,0,14.99,20,448.14,1882.13
721,721,662,Main App,0.18,99.37,34,14.99,20,168.36,452.71
722,722,2831,Toing,0.12,165.99,15,12.0,0,192.99,1217.22
723,723,3980,Main App,0.12,193.38,34,14.99,20,112.37,1418.1
724,724,532,Toing,0.12,138.36,1,12.0,0,151.36,1014.67
725,725,3158,Toing,0.12,55.1,11,12.0,0,78.1,404.03
726,726,3650,Bolt,0.22999999999999998,483.96,45,14.99,15,558.95,1620.22
727,727,1325,Main App,0.12,38.6,48,14.99,20,21.59,283.04
728,728,1854,Main App,0.18,844.73,23,14.99,20,902.72,3848.21
729,729,2622,Main App,0.12,353.21,79,14.99,20,467.2,2590.18
